VIN,MODEL_YEAR,FACTORY_CODE,MODEL_NAME,DAYS_TO_FAIL_MINZERO,MILES_TO_FAIL,RO_DATE,CUST_RO_STATE_CD,CLM_SK,VIN_SK
2HGFA16538H351963,2008,HCM,CIVIC,419,13164,10/19/2009,TX,51181917,28886153
2HGFA16538H353938,2008,HCM,CIVIC,825,25856,11/29/2010,TX,56137782,28926348
2HGFA16538H357391,2008,HCM,CIVIC,832,21102,12/17/2010,OK,56125471,28989696
2HGFA16538H502056,2008,HCM,CIVIC,1111,22217,10/2/2010,FL,55355854,26738781
2HGFA16538H502526,2008,HCM,CIVIC,771,28614,8/11/2010,FL,54630669,26747631
2HGFA16538H508228,2008,HCM,CIVIC,283,11412,9/8/2008,TN,46988027,27380168
2HGFA16538H517737,2008,HCM,CIVIC,378,19333,6/1/2009,TX,49785802,28165619
2HGFA16538H517740,2008,HCM,CIVIC,381,9193,5/5/2009,CA,49553471,28165620
2HGFA16538H519956,2008,HCM,CIVIC,482,22107,8/25/2009,GA,50555150,28261334
2HGFA16538H530214,2008,HCM,CIVIC,558,19517,1/12/2010,PA,51940579,28686766
2HGFA16538H533243,2008,HCM,CIVIC,785,21897,10/14/2010,FL,55317229,28823891
2HGFA16538H533968,2008,HCM,CIVIC,929,29771,3/10/2011,TX,57202096,28852053
2HGFA16538H537261,2008,HCM,CIVIC,1008,37044,6/17/2011,FL,58242755,28973679
2HGFA16539H300884,2009,HCM,CIVIC,357,24647,10/16/2009,LA,51183627,29013458
2HGFA16539H301906,2009,HCM,CIVIC,609,25239,8/11/2010,VA,54679782,29025586
2HGFA16539H303882,2009,HCM,CIVIC,802,26194,12/20/2010,FL,56201238,29053734
2HGFA16539H305342,2009,HCM,CIVIC,411,20048,11/11/2009,VT,51451539,29074793
2HGFA16539H310735,2009,HCM,CIVIC,994,24512,10/8/2011,NV,60196092,29154092
2HGFA16539H310783,2009,HCM,CIVIC,699,27401,1/18/2011,NC,56684868,29154096
2HGFA16539H311609,2009,HCM,CIVIC,751,33770,11/11/2010,VT,55713778,29167092
2HGFA16539H314073,2009,HCM,CIVIC,242,10913,11/18/2009,CA,51481823,29213799
2HGFA16539H314235,2009,HCM,CIVIC,917,24294,7/11/2011,LA,58546110,29206652
2HGFA16539H315238,2009,HCM,CIVIC,821,30654,1/26/2011,WA,56604054,29213851
2HGFA16539H315871,2009,HCM,CIVIC,399,11834,3/22/2010,MN,52654294,29230643
2HGFA16539H315921,2009,HCM,CIVIC,1085,48052,1/4/2012,AZ,62165776,29230672
2HGFA16539H316907,2009,HCM,CIVIC,172,10254,1/19/2010,PA,52026972,29247203
2HGFA16539H318074,2009,HCM,CIVIC,764,34361,1/20/2011,PA,56550546,29267801
2HGFA16539H320858,2009,HCM,CIVIC,1064,39539,10/18/2011,FL,60389041,29305093
2HGFA16539H321489,2009,HCM,CIVIC,684,24917,12/7/2010,TN,56004450,29311105
2HGFA16539H321508,2009,HCM,CIVIC,345,10897,12/2/2009,OH,51740303,29311107
2HGFA16539H324263,2009,HCM,CIVIC,560,18820,7/6/2010,TX,54354531,29346338
2HGFA16539H325266,2009,HCM,CIVIC,395,32854,3/9/2010,CA,52480543,29369396
2HGFA16539H326725,2009,HCM,CIVIC,923,28062,8/24/2011,FL,59142044,29387658
2HGFA16539H337403,2009,HCM,CIVIC,1000,37990,10/21/2011,FL,60596397,29541525
2HGFA16539H344223,2009,HCM,CIVIC,511,19470,9/21/2010,FL,55087487,29646610
2HGFA16539H358414,2009,HCM,CIVIC,930,29684,1/19/2012,FL,62402077,29918685
2HGFA16539H359563,2009,HCM,CIVIC,474,28024,10/4/2010,NJ,55229128,29945860
2HGFA16539H362981,2009,HCM,CIVIC,610,32455,4/22/2011,NC,57660894,30126630
2HGFA16539H364293,2009,HCM,CIVIC,753,27146,10/16/2011,FL,60478687,30159855
2HGFA16539H364844,2009,HCM,CIVIC,746,18271,12/7/2011,NC,61618539,30174497
2HGFA16539H367873,2009,HCM,CIVIC,428,22857,11/18/2010,TN,55910203,30242998
2HGFA16539H501023,2009,HCM,CIVIC,818,80809,12/13/2010,TN,56075346,29013531
2HGFA16539H511955,2009,HCM,CIVIC,592,34241,10/11/2010,CA,55310851,29617333
2HGFA16539H519117,2009,HCM,CIVIC,931,34179,11/19/2011,FL,61290475,29884712
2HGFA16539H521093,2009,HCM,CIVIC,836,23706,9/22/2011,GA,59677183,29908901
2HGFA16539H524513,2009,HCM,CIVIC,384,23822,10/18/2010,NC,55477388,29953659
2HGFA16539H525483,2009,HCM,CIVIC,916,21947,12/2/2011,FL,62047881,29967676
2HGFA16539H531980,2009,HCM,CIVIC,359,25267,8/4/2010,FL,54516087,30078767
2HGFA16539H532322,2009,HCM,CIVIC,537,29246,1/19/2011,TX,56520125,30088930
2HGFA16539H532644,2009,HCM,CIVIC,599,16833,3/21/2011,TX,57297345,30093292
2HGFA16539H532725,2009,HCM,CIVIC,740,21945,7/21/2011,FL,58602795,30088935
2HGFA16539H535317,2009,HCM,CIVIC,873,35239,12/21/2011,FL,61952672,30128976
2HGFA16539H536838,2009,HCM,CIVIC,368,29686,8/9/2010,TX,54565435,30174511
2HGFA16539H545183,2009,HCM,CIVIC,748,30692,9/26/2011,FL,59774849,30265426
2HGFA16548H308636,2008,HCM,CIVIC,1102,41916,12/21/2010,CA,56209642,27466745
2HGFA16548H314940,2008,HCM,CIVIC,1003,35444,1/17/2011,CA,56489346,27807151
2HGFA16548H315568,2008,HCM,CIVIC,856,35439,6/8/2010,AZ,53679642,27828594
2HGFA16548H325873,2008,HCM,CIVIC,1105,32247,6/9/2011,NY,58181259,28253520
2HGFA16548H326781,2008,HCM,CIVIC,532,12442,10/23/2009,NY,51242659,28267040
2HGFA16548H326845,2008,HCM,CIVIC,708,33948,4/27/2010,PA,53030023,28267046
2HGFA16548H328319,2008,HCM,CIVIC,1026,28588,2/26/2011,NJ,57010135,28301971
2HGFA16548H329776,2008,HCM,CIVIC,819,31257,7/31/2010,AZ,54466247,28340655
2HGFA16548H330359,2008,HCM,CIVIC,879,36709,11/10/2010,AZ,55745195,28349589
2HGFA16548H331673,2008,HCM,CIVIC,1288,61995,11/21/2011,TX,61386792,28372872
2HGFA16548H332614,2008,HCM,CIVIC,1092,30708,5/7/2011,CO,57809820,28396808
2HGFA16548H334153,2008,HCM,CIVIC,177,24008,11/13/2008,AZ,47805123,28437080
2HGFA16548H335058,2008,HCM,CIVIC,531,10234,11/12/2009,NM,51436219,28465950
2HGFA16548H335125,2008,HCM,CIVIC,814,34119,8/18/2010,NJ,54742246,28465932
2HGFA16548H335450,2008,HCM,CIVIC,808,34699,9/9/2010,NM,54972087,28477470
2HGFA16548H336243,2008,HCM,CIVIC,575,17540,1/20/2010,FL,52376618,28496202
2HGFA16548H336761,2008,HCM,CIVIC,460,17414,9/14/2009,GA,50838910,28502330
2HGFA16548H337182,2008,HCM,CIVIC,129,7577,10/29/2008,CA,47672337,28519834
2HGFA16548H348764,2008,HCM,CIVIC,438,26357,10/14/2009,TX,51271283,28817716
2HGFA16548H350448,2008,HCM,CIVIC,703,26843,7/26/2010,TX,54473906,28852030
2HGFA16548H355939,2008,HCM,CIVIC,624,20862,5/14/2010,TX,53457561,28958480
2HGFA16548H357383,2008,HCM,CIVIC,1084,28141,8/26/2011,IL,59277508,28983964
2HGFA16548H505225,2008,HCM,CIVIC,760,30519,11/9/2009,FL,51410501,27157689
2HGFA16548H506469,2008,HCM,CIVIC,1258,51823,6/15/2011,CA,58339578,27266962
2HGFA16548H511252,2008,HCM,CIVIC,1122,44207,3/31/2011,TX,57451630,27575830
2HGFA16548H512076,2008,HCM,CIVIC,1421,55790,11/16/2011,AL,61190553,27632053
2HGFA16548H515723,2008,HCM,CIVIC,928,60104,9/11/2010,TX,54971547,27951879
2HGFA16548H518654,2008,HCM,CIVIC,909,37364,10/7/2010,AZ,55263949,28212586
2HGFA16548H518749,2008,HCM,CIVIC,413,28044,5/26/2009,TX,49728600,28212595
2HGFA16548H521974,2008,HCM,CIVIC,927,22756,12/2/2010,NC,55976264,28330796
2HGFA16548H522008,2008,HCM,CIVIC,882,18375,10/9/2010,NY,55355059,28335328
2HGFA16548H525412,2008,HCM,CIVIC,1167,42343,8/23/2011,CA,59102265,28482160
2HGFA16548H530397,2008,HCM,CIVIC,667,19204,5/3/2010,VA,53102302,28693737
2HGFA16548H533736,2008,HCM,CIVIC,1263,58444,1/23/2012,TX,62460999,28842478
2HGFA16548H533980,2008,HCM,CIVIC,603,18307,5/17/2010,FL,53425554,28852055
2HGFA16549H301400,2009,HCM,CIVIC,197,19381,10/2/2009,AZ,51070287,29019836
2HGFA16549H302188,2009,HCM,CIVIC,491,24180,9/14/2010,TX,55015607,29025618
2HGFA16549H302675,2009,HCM,CIVIC,814,34874,12/10/2010,NC,56055637,29039500
2HGFA16549H302840,2009,HCM,CIVIC,578,27256,4/26/2010,LA,53065604,29039482
2HGFA16549H303101,2009,HCM,CIVIC,349,23231,3/9/2010,TX,52459406,29046427
2HGFA16549H305687,2009,HCM,CIVIC,973,30761,6/3/2011,OK,58102108,29081686
2HGFA16549H308184,2009,HCM,CIVIC,1097,73110,11/21/2011,DE,61328056,29117250
2HGFA16549H309030,2009,HCM,CIVIC,915,30425,4/15/2011,CA,57620089,29129433
2HGFA16549H309609,2009,HCM,CIVIC,428,14041,1/26/2010,ND,52093149,29143232
2HGFA16549H310193,2009,HCM,CIVIC,741,28652,11/15/2010,SD,55846809,29147721
2HGFA16549H312994,2009,HCM,CIVIC,532,23259,4/24/2010,NJ,52980221,29191916
2HGFA16549H313465,2009,HCM,CIVIC,749,26692,4/20/2011,AZ,57718501,29201100
2HGFA16549H322229,2009,HCM,CIVIC,513,28312,6/16/2010,AZ,53841254,29318852
2HGFA16549H328869,2009,HCM,CIVIC,815,21315,9/13/2011,TX,59423288,29411013
2HGFA16549H342836,2009,HCM,CIVIC,861,28614,7/1/2011,TX,58477243,29626254
2HGFA16549H350256,2009,HCM,CIVIC,702,20942,3/17/2011,FL,57288663,29749253
2HGFA16549H501368,2009,HCM,CIVIC,973,54130,5/31/2011,FL,58164930,29025652
2HGFA16549H507817,2009,HCM,CIVIC,629,27104,8/6/2010,GA,54653043,29311205
2HGFA16549H521894,2009,HCM,CIVIC,581,21860,3/16/2011,FL,57265034,29918641
2HGFA16549H531955,2009,HCM,CIVIC,502,22034,11/17/2010,CA,55840063,30078784
2HGFA16549H532135,2009,HCM,CIVIC,692,29690,6/22/2011,FL,58246116,30078789
2HGFA16549H532359,2009,HCM,CIVIC,800,35496,10/4/2011,FL,60393707,30089001
2HGFA16549H532748,2009,HCM,CIVIC,915,21033,1/12/2012,NY,62428244,30088978
2HGFA16549H533267,2009,HCM,CIVIC,907,47139,12/28/2011,SC,62015442,30093333
2HGFA16549H535455,2009,HCM,CIVIC,704,40554,6/28/2011,TN,58316966,30129005
2HGFA16549H537996,2009,HCM,CIVIC,56,3607,10/9/2009,TX,51110185,30174546
2HGFA16549H541739,2009,HCM,CIVIC,788,21033,11/3/2011,FL,60970102,30249263
2HGFA16549H543295,2009,HCM,CIVIC,575,24510,9/24/2011,ME,60199843,30243038
2HGFA16549H544852,2009,HCM,CIVIC,438,13427,12/14/2010,TX,56096327,30265327
2HGFA16549H546522,2009,HCM,CIVIC,709,38383,9/7/2011,PA,60234323,30277057
2HGFA16558H306667,2008,HCM,CIVIC,264,15222,7/31/2008,CA,47249641,27347132
2HGFA16558H317006,2008,HCM,CIVIC,784,30723,4/17/2010,FL,52924349,27864210
2HGFA16558H328135,2008,HCM,CIVIC,1289,48527,11/12/2011,CA,61177663,28296101
2HGFA16558H328684,2008,HCM,CIVIC,715,16906,5/14/2010,FL,53232071,28309845
2HGFA16558H329429,2008,HCM,CIVIC,657,31247,2/22/2010,GA,52318225,28335368
2HGFA16558H330631,2008,HCM,CIVIC,772,26947,7/9/2010,FL,54203770,28355331
2HGFA16558H332475,2008,HCM,CIVIC,923,33623,12/10/2010,TX,56121566,28396833
2HGFA16558H334047,2008,HCM,CIVIC,864,33127,10/19/2010,AL,55517609,28437103
2HGFA16558H336428,2008,HCM,CIVIC,153,3600,11/24/2008,NJ,48034984,28496260
2HGFA16558H338437,2008,HCM,CIVIC,209,8695,1/2/2009,OH,48592083,28545954
2HGFA16558H347249,2008,HCM,CIVIC,385,29848,8/31/2009,NY,50660402,28781657
2HGFA16558H349275,2008,HCM,CIVIC,385,35972,8/31/2009,TX,50665576,28823924
2HGFA16558H350474,2008,HCM,CIVIC,754,33307,9/18/2010,TX,55062583,28857990
2HGFA16558H350488,2008,HCM,CIVIC,794,33413,10/29/2010,FL,55603353,28852059
2HGFA16558H354833,2008,HCM,CIVIC,674,26322,7/28/2010,RI,54411501,28941669
2HGFA16558H356792,2008,HCM,CIVIC,375,26090,10/9/2009,TX,52776913,28973743
2HGFA16558H356811,2008,HCM,CIVIC,645,28079,6/19/2010,FL,53888189,28973744
2HGFA16558H503743,2008,HCM,CIVIC,1220,31045,2/27/2011,CA,57031402,27108239
2HGFA16558H517805,2008,HCM,CIVIC,878,16118,8/19/2010,NJ,54884107,28165694
2HGFA16558H518405,2008,HCM,CIVIC,797,33438,10/29/2010,TX,55578230,28203026
2HGFA16558H522518,2008,HCM,CIVIC,650,16960,2/9/2010,FL,52250452,28362903
2HGFA16558H523264,2008,HCM,CIVIC,606,35917,2/5/2010,FL,52185504,28387024
2HGFA16558H527444,2008,HCM,CIVIC,838,30899,9/29/2010,MS,55144847,28555321
2HGFA16558H529341,2008,HCM,CIVIC,95,9525,10/15/2008,CA,47472409,28644086
2HGFA16558H532983,2008,HCM,CIVIC,813,31458,11/12/2010,NH,55742475,28817824
2HGFA16558H533146,2008,HCM,CIVIC,858,30182,12/15/2010,TX,56111457,28817842
2HGFA16558H533891,2008,HCM,CIVIC,693,24773,7/3/2010,FL,54128351,28852076
2HGFA16559H301261,2009,HCM,CIVIC,560,66954,5/14/2010,TN,53369969,29013572
2HGFA16559H302135,2009,HCM,CIVIC,626,42999,6/7/2010,AL,53838914,29025696
2HGFA16559H307576,2009,HCM,CIVIC,1076,22500,10/27/2011,MD,60696512,29113228
2HGFA16559H309022,2009,HCM,CIVIC,1036,27297,9/19/2011,VA,59533690,29147748
2HGFA16559H318223,2009,HCM,CIVIC,632,22089,10/11/2010,AZ,55284928,29267929
2HGFA16559H318805,2009,HCM,CIVIC,652,27180,9/21/2010,IN,55091742,29276715
2HGFA16559H322093,2009,HCM,CIVIC,1037,24068,12/31/2011,TX,62079399,29318883
2HGFA16559H341646,2009,HCM,CIVIC,852,23293,12/6/2011,TX,61626915,29617401
2HGFA16559H358186,2009,HCM,CIVIC,816,19196,10/19/2011,AL,60412610,29915249
2HGFA16559H363484,2009,HCM,CIVIC,614,28305,4/13/2011,SC,57550740,30135004
2HGFA16559H363744,2009,HCM,CIVIC,574,21868,3/10/2011,FL,57141954,30144881
2HGFA16559H364019,2009,HCM,CIVIC,535,24798,1/14/2011,NC,56479875,30150145
2HGFA16559H364148,2009,HCM,CIVIC,493,13116,12/13/2010,AL,56133719,30159937
2HGFA16559H515747,2009,HCM,CIVIC,711,33778,7/5/2011,FL,58431175,29843392
2HGFA16559H521791,2009,HCM,CIVIC,619,11085,1/31/2011,TN,56682395,29918836
2HGFA16559H526070,2009,HCM,CIVIC,571,23854,1/10/2011,NY,56641549,29972840
2HGFA16559H526943,2009,HCM,CIVIC,730,19220,7/30/2011,FL,58734627,30005973
2HGFA16559H530037,2009,HCM,CIVIC,744,22962,7/16/2011,FL,58617531,30027283
2HGFA16559H532547,2009,HCM,CIVIC,164,8335,1/14/2010,TX,52002218,30089016
2HGFA16559H532550,2009,HCM,CIVIC,608,11326,5/25/2011,NJ,58163604,30089017
2HGFA16559H536324,2009,HCM,CIVIC,308,30834,10/2/2010,TX,55193213,30150130
2HGFA16559H539594,2009,HCM,CIVIC,474,38397,12/15/2010,LA,56117184,30210610
2HGFA16559H546626,2009,HCM,CIVIC,704,30347,8/31/2011,NJ,59206576,30280369
2HGFA16568H310274,2008,HCM,CIVIC,1137,16467,6/14/2011,NJ,58219403,27584829
2HGFA16568H315586,2008,HCM,CIVIC,648,30690,11/4/2009,TX,51351417,27828635
2HGFA16568H317399,2008,HCM,CIVIC,442,27995,8/6/2009,CA,50443992,27887740
2HGFA16568H319170,2008,HCM,CIVIC,283,15703,1/31/2009,NC,48754056,27937437
2HGFA16568H323879,2008,HCM,CIVIC,664,30153,2/19/2010,FL,52312398,28186572
2HGFA16568H326698,2008,HCM,CIVIC,1246,63026,10/17/2011,TX,60605158,28267148
2HGFA16568H328323,2008,HCM,CIVIC,1014,58316,2/18/2011,AL,56950673,28302073
2HGFA16568H330346,2008,HCM,CIVIC,3,194,6/12/2008,NJ,45690189,28349684
2HGFA16568H330749,2008,HCM,CIVIC,680,12646,3/29/2010,CA,52662949,28362918
2HGFA16568H331125,2008,HCM,CIVIC,953,68119,12/16/2010,FL,56209847,28367632
2HGFA16568H331335,2008,HCM,CIVIC,655,25167,3/17/2010,VA,52541224,28372922
2HGFA16568H331383,2008,HCM,CIVIC,896,63360,10/26/2010,MS,55488235,28367645
2HGFA16568H332520,2008,HCM,CIVIC,140,9113,9/25/2008,FL,47097446,28396870
2HGFA16568H333912,2008,HCM,CIVIC,530,31248,11/5/2009,TX,51493821,28437158
2HGFA16568H334753,2008,HCM,CIVIC,777,31007,7/12/2010,AZ,54201056,28450045
2HGFA16568H335420,2008,HCM,CIVIC,171,4053,11/25/2008,CA,47907028,28482259
2HGFA16568H335918,2008,HCM,CIVIC,705,65926,4/29/2010,GA,53047628,28490861
2HGFA16568H337278,2008,HCM,CIVIC,722,20916,6/5/2010,AZ,53911992,28519922
2HGFA16568H337300,2008,HCM,CIVIC,85,6287,9/12/2008,AZ,46931965,28519925
2HGFA16568H339838,2008,HCM,CIVIC,189,14190,12/20/2008,CA,48236454,28585564
2HGFA16568H339984,2008,HCM,CIVIC,837,24373,10/5/2010,TX,55221768,28585599
2HGFA16568H340990,2008,HCM,CIVIC,776,19479,8/4/2010,CA,54550546,28622335
2HGFA16568H341315,2008,HCM,CIVIC,735,28667,7/2/2010,PA,54083981,28631156
2HGFA16568H341637,2008,HCM,CIVIC,816,33786,10/25/2010,CA,55487462,28636892
2HGFA16568H341718,2008,HCM,CIVIC,766,34865,8/3/2010,GA,54532913,28636908
2HGFA16568H342691,2008,HCM,CIVIC,324,29036,6/11/2009,LA,49889162,28662884
2HGFA16568H342870,2008,HCM,CIVIC,517,26450,1/20/2010,NC,52057474,28679083
2HGFA16568H344067,2008,HCM,CIVIC,393,24733,8/5/2009,FL,50408255,28700905
2HGFA16568H344652,2008,HCM,CIVIC,456,20599,10/10/2009,TX,51110890,28709786
2HGFA16568H344733,2008,HCM,CIVIC,1021,42695,6/11/2011,CA,58202624,28716182
2HGFA16568H345686,2008,HCM,CIVIC,436,22158,10/2/2009,AL,51006476,28742518
2HGFA16568H347468,2008,HCM,CIVIC,499,35949,12/18/2009,FL,51777327,28807269
2HGFA16568H348992,2008,HCM,CIVIC,1135,56047,9/28/2011,TX,59837848,28842498
2HGFA16568H350192,2008,HCM,CIVIC,765,23295,10/2/2010,MA,55187737,28842503
2HGFA16568H350466,2008,HCM,CIVIC,662,27966,6/19/2010,NH,53943061,28852128
2HGFA16568H351245,2008,HCM,CIVIC,950,18570,3/28/2011,AZ,57466881,28874318
2HGFA16568H351343,2008,HCM,CIVIC,536,37238,2/3/2010,LA,52163325,28864543
2HGFA16568H351388,2008,HCM,CIVIC,826,34689,11/24/2010,LA,55893123,28864547
2HGFA16568H351780,2008,HCM,CIVIC,471,22970,12/2/2009,AZ,51613161,28874323
2HGFA16568H353920,2008,HCM,CIVIC,727,40495,8/20/2010,MI,54762792,28926489
2HGFA16568H510765,2008,HCM,CIVIC,1272,36450,6/2/2011,CA,58118554,27472935
2HGFA16568H516565,2008,HCM,CIVIC,1297,48061,9/26/2011,GA,59823380,28051350
2HGFA16568H520437,2008,HCM,CIVIC,174,10622,11/5/2008,TX,47929411,28261425
2HGFA16568H521703,2008,HCM,CIVIC,1274,41017,10/24/2011,FL,60604620,28321682
2HGFA16568H522706,2008,HCM,CIVIC,602,30414,1/18/2010,TX,52014413,28367648
2HGFA16568H523838,2008,HCM,CIVIC,445,27957,9/23/2009,MS,50981089,28418663
2HGFA16568H525864,2008,HCM,CIVIC,0,11,5/21/2008,KS,45589700,28496324
2HGFA16568H527081,2008,HCM,CIVIC,565,35894,1/30/2010,CA,52151301,28541752
2HGFA16568H527954,2008,HCM,CIVIC,772,34179,7/30/2010,FL,54505440,28570274
2HGFA16568H528523,2008,HCM,CIVIC,849,33245,10/14/2010,NV,55343716,28607701
2HGFA16568H529865,2008,HCM,CIVIC,392,39175,8/8/2009,CA,50517655,28670950
2HGFA16568H530045,2008,HCM,CIVIC,571,11143,2/2/2010,TX,52160593,28679109
2HGFA16568H533723,2008,HCM,CIVIC,439,27272,11/3/2009,FL,51354386,28842548
2HGFA16569H308848,2009,HCM,CIVIC,303,35139,4/19/2010,OK,52975612,29129537
2HGFA16569H309465,2009,HCM,CIVIC,1040,32509,8/17/2011,FL,58992097,29143299
2HGFA16569H313158,2009,HCM,CIVIC,909,48211,8/12/2011,TX,58961758,29191998
2HGFA16569H313368,2009,HCM,CIVIC,714,28304,12/15/2010,AZ,56106333,29192031
2HGFA16569H315492,2009,HCM,CIVIC,957,37615,9/21/2011,TX,60096450,29239414
2HGFA16569H319252,2009,HCM,CIVIC,700,48182,11/26/2010,TX,55908721,29276785
2HGFA16569H323477,2009,HCM,CIVIC,592,33281,12/13/2010,GA,56089907,29337073
2HGFA16569H333846,2009,HCM,CIVIC,379,33593,9/10/2010,TN,55001538,29485317
2HGFA16569H335869,2009,HCM,CIVIC,611,31411,8/30/2010,FL,54842301,29505169
2HGFA16569H337413,2009,HCM,CIVIC,909,35173,8/26/2011,SC,59116107,29533833
2HGFA16569H347326,2009,HCM,CIVIC,905,18266,12/1/2011,CA,61595938,29707875
2HGFA16569H348556,2009,HCM,CIVIC,196,5611,11/7/2009,FL,51408742,29719661
2HGFA16569H353708,2009,HCM,CIVIC,223,5115,2/11/2010,IL,52297304,29822671
2HGFA16569H353840,2009,HCM,CIVIC,772,26081,10/3/2011,CA,59942168,29837756
2HGFA16569H360996,2009,HCM,CIVIC,833,34372,11/18/2011,GA,61326097,29977431
2HGFA16569H366653,2009,HCM,CIVIC,798,27505,10/31/2011,GA,61458479,30238305
2HGFA16569H366880,2009,HCM,CIVIC,804,34322,11/9/2011,PA,61749782,30228862
2HGFA16569H368239,2009,HCM,CIVIC,738,34734,10/14/2011,MD,60255888,30249372
2HGFA16569H502988,2009,HCM,CIVIC,736,35872,10/26/2010,TX,55468308,29086989
2HGFA16569H523453,2009,HCM,CIVIC,357,25539,5/22/2010,SC,53779465,29941130
2HGFA16569H526529,2009,HCM,CIVIC,719,22343,7/29/2011,FL,58725419,29977412
2HGFA16569H538048,2009,HCM,CIVIC,755,15786,9/9/2011,VA,59631822,30174649
2HGFA16569H539443,2009,HCM,CIVIC,782,32078,10/13/2011,FL,60231026,30206020
2HGFA16569H544478,2009,HCM,CIVIC,700,24365,7/30/2011,GA,58725583,30265590
2HGFA16578H300305,2008,HCM,CIVIC,700,50490,9/19/2009,CA,50875554,26716953
2HGFA16578H303673,2008,HCM,CIVIC,587,32221,5/22/2009,UT,50031226,27142583
2HGFA16578H303706,2008,HCM,CIVIC,1108,34057,11/20/2010,AZ,55826354,27166965
2HGFA16578H313975,2008,HCM,CIVIC,512,29373,7/30/2009,VA,50311171,27782972
2HGFA16578H328329,2008,HCM,CIVIC,1076,32366,4/14/2011,CA,57837818,28302096
2HGFA16578H330906,2008,HCM,CIVIC,873,46268,10/14/2010,TX,55621254,28372945
2HGFA16578H332901,2008,HCM,CIVIC,164,3246,10/23/2008,NJ,47510417,28402938
2HGFA16578H333577,2008,HCM,CIVIC,385,16653,6/12/2009,LA,49926899,28418688
2HGFA16578H334843,2008,HCM,CIVIC,778,31698,7/22/2010,FL,54520724,28456226
2HGFA16578H334888,2008,HCM,CIVIC,943,31151,12/17/2010,AL,56177614,28456228
2HGFA16578H343185,2008,HCM,CIVIC,498,20073,12/2/2009,GA,51623374,28679127
2HGFA16578H354445,2008,HCM,CIVIC,1009,41239,6/2/2011,TX,58097224,28932496
2HGFA16578H356342,2008,HCM,CIVIC,284,14274,6/17/2009,FL,49959166,28965969
2HGFA16578H503453,2008,HCM,CIVIC,1052,25748,9/13/2010,FL,55005155,27100025
2HGFA16578H505008,2008,HCM,CIVIC,1306,95412,9/9/2011,GA,59386401,27148324
2HGFA16578H507342,2008,HCM,CIVIC,1518,47514,1/2/2012,FL,62122187,27319965
2HGFA16578H515585,2008,HCM,CIVIC,847,33612,6/25/2010,IL,54134791,27937452
2HGFA16578H518714,2008,HCM,CIVIC,853,32441,8/5/2010,IL,54542930,28212713
2HGFA16578H519300,2008,HCM,CIVIC,933,59196,12/20/2010,CA,56217832,28229924
2HGFA16578H519359,2008,HCM,CIVIC,1178,31454,7/8/2011,FL,58589841,28229918
2HGFA16578H522729,2008,HCM,CIVIC,411,30162,7/9/2009,TX,50160943,28367693
2HGFA16578H526702,2008,HCM,CIVIC,550,27359,12/9/2009,CA,51689807,28534216
2HGFA16578H528160,2008,HCM,CIVIC,1147,83826,8/4/2011,FL,58793379,28585616
2HGFA16578H528966,2008,HCM,CIVIC,788,30878,8/27/2010,TX,55005113,28631221
2HGFA16578H529325,2008,HCM,CIVIC,1205,49359,11/22/2011,CA,61365432,28644163
2HGFA16578H530149,2008,HCM,CIVIC,530,35389,1/2/2010,VA,51899028,28686920
2HGFA16578H531169,2008,HCM,CIVIC,1075,41420,6/30/2011,CA,58406198,28721800
2HGFA16578H531799,2008,HCM,CIVIC,689,23200,6/18/2010,TX,53940676,28759779
2HGFA16578H532354,2008,HCM,CIVIC,731,22315,8/2/2010,TX,54524623,28787494
2HGFA16578H532791,2008,HCM,CIVIC,745,21484,9/8/2010,FL,55126889,28804909
2HGFA16579H303061,2009,HCM,CIVIC,1155,25894,11/25/2011,WA,62364227,29046650
2HGFA16579H303433,2009,HCM,CIVIC,425,28550,12/8/2009,CA,51733169,29046666
2HGFA16579H305652,2009,HCM,CIVIC,1042,14813,8/5/2011,FL,58806180,29081792
2HGFA16579H306994,2009,HCM,CIVIC,0,15,10/17/2008,CT,47547999,29103605
2HGFA16579H309989,2009,HCM,CIVIC,791,11815,1/8/2011,FL,56370265,29147947
2HGFA16579H331054,2009,HCM,CIVIC,919,34120,9/9/2011,MA,59641851,29443115
2HGFA16579H331491,2009,HCM,CIVIC,689,8878,11/22/2010,NY,56121399,29445767
2HGFA16579H341311,2009,HCM,CIVIC,863,34760,12/12/2011,NM,61784131,29612098
2HGFA16579H345844,2009,HCM,CIVIC,586,26638,12/23/2010,NC,56189290,29660509
2HGFA16579H349635,2009,HCM,CIVIC,368,16585,7/23/2010,PA,54606874,29740424
2HGFA16579H359193,2009,HCM,CIVIC,597,21775,1/17/2011,NY,56519236,29937221
2HGFA16579H362806,2009,HCM,CIVIC,667,34698,8/17/2011,NJ,59020778,30109488
2HGFA16579H363678,2009,HCM,CIVIC,702,29371,7/13/2011,FL,58549759,30144922
2HGFA16579H368301,2009,HCM,CIVIC,321,18494,8/30/2010,GA,54864095,30256579
2HGFA16579H368640,2009,HCM,CIVIC,185,14431,3/26/2010,MA,52632165,30260684
2HGFA16579H502014,2009,HCM,CIVIC,639,40768,10/15/2010,CT,55422528,29053967
2HGFA16579H502854,2009,HCM,CIVIC,975,15187,6/15/2011,TX,58197237,29087033
2HGFA16579H516611,2009,HCM,CIVIC,865,42388,9/27/2011,FL,59775044,29852954
